cartodb_id,the_geom,id,id_1,highway,height,lamp_count,lamp_height,lamp_light,lamp_lit,lamp_shape,lamp_tilt,lit,light_colour,light_count,light_lit,light_method,light_shape,light_tilt,support,_natural,amenity
363,0101000020E61000003A9A7EE431EE0DC033970AE01C3A4440,node/3600916617,node/3600916617,street_lamp,,,,,,,,,,,,,,,,,
364,0101000020E6100000288D87AD8FED0DC0B5B7A51F1E3A4440,node/3600916618,node/3600916618,street_lamp,,,,,,,,,,,,,,,,,
365,0101000020E610000035429A0C22ED0DC09137AFA01F3A4440,node/3600916619,node/3600916619,street_lamp,,,,,,,,,,,,,,,,,
366,0101000020E6100000E1293F04B0EC0DC0483DFA15213A4440,node/3600916620,node/3600916620,street_lamp,,,,,,,,,,,,,,,,,
367,0101000020E61000007D39B35DA1EF0DC000B3D6AB233A4440,node/3600916622,node/3600916622,street_lamp,,,,,,,,,,,,,,,,,
368,0101000020E6100000BA2308FC86EE0DC00AA30F4C243A4440,node/3600916623,node/3600916623,street_lamp,,,,,,,,,,,,,,,,,
369,0101000020E61000009A59F047F6ED0DC094C89981253A4440,node/3600916624,node/3600916624,street_lamp,,,,,,,,,,,,,,,,,
370,0101000020E6100000D57F31B66BED0DC022F312AD263A4440,node/3600916625,node/3600916625,street_lamp,,,,,,,,,,,,,,,,,
371,0101000020E61000000D06329644F10DC06843B40C273A4440,node/3600916626,node/3600916626,street_lamp,,,,,,,,,,,,,,,,,
372,0101000020E61000004908A062E6EC0DC0F76D2D38283A4440,node/3600916627,node/3600916627,street_lamp,,,,,,,,,,,,,,,,,
373,0101000020E61000007EFACF9A1FEF0DC045C3BD8D283A4440,node/3600916628,node/3600916628,street_lamp,,,,,,,,,,,,,,,,,
374,0101000020E61000001FF46C567DEE0DC00949B082293A4440,node/3600916629,node/3600916629,street_lamp,,,,,,,,,,,,,,,,,
375,0101000020E6100000C26D23545FEC0DC0731310EE293A4440,node/3600916630,node/3600916630,street_lamp,,,,,,,,,,,,,,,,,
376,0101000020E610000029317491E7EF0DC06E0E21F8293A4440,node/3600916631,node/3600916631,street_lamp,,,,,,,,,,,,,,,,,
377,0101000020E6100000B60A07E7F8ED0DC0C653EAED2A3A4440,node/3600916633,node/3600916633,street_lamp,,,,,,,,,,,,,,,,,
378,0101000020E6100000DB0539DED3EB0DC0FC389A232B3A4440,node/3600916634,node/3600916634,street_lamp,,,,,,,,,,,,,,,,,
379,0101000020E6100000CEA21C716DED0DC0C0BE8C182C3A4440,node/3600916635,node/3600916635,street_lamp,,,,,,,,,,,,,,,,,
380,0101000020E6100000343795FBD3EC0DC07EC9C6832D3A4440,node/3600916636,node/3600916636,street_lamp,,,,,,,,,,,,,,,,,
381,0101000020E610000030218BD937EC0DC088B9FF232E3A4440,node/3600916637,node/3600916637,street_lamp,,,,,,,,,,,,,,,,,
382,0101000020E61000009E9218A99CEB0DC07D3958A42E3A4440,node/3600916638,node/3600916638,street_lamp,,,,,,,,,,,,,,,,,
383,0101000020E6100000E49E5335E6EA0DC071B9B0242F3A4440,node/3600916639,node/3600916639,street_lamp,,,,,,,,,,,,,,,,,
384,0101000020E610000066E4E25E4FEA0DC0D67E219A2F3A4440,node/3600916640,node/3600916640,street_lamp,,,,,,,,,,,,,,,,,
385,0101000020E6100000BBCCB051D6DF0DC0B9EAF0C6383A4440,node/3600916642,node/3600916642,street_lamp,,,,,,,,,,,,,,,,,
386,0101000020E6100000EDBDF8A23DDE0DC08375D2B1393A4440,node/3600916643,node/3600916643,street_lamp,,,,,,,,,,,,,,,,,
387,0101000020E61000005FFC7E7BE8DC0DC01CE670523D3A4440,node/3600916645,node/3600916645,street_lamp,,,,,,,,,,,,,,,,,
388,0101000020E6100000DF2B0483B5DB0DC054CC9C89443A4440,node/3600916646,node/3600916646,street_lamp,,,,,,,,,,,,,,,,,
389,0101000020E61000004DD1DBE918D10DC006A85FD850384440,node/3600945186,node/3600945186,street_lamp,,,,,,,,,,,,,,,,,
390,0101000020E610000087630223D4D10DC0F7578FFB56384440,node/3600945188,node/3600945188,street_lamp,,,,,,,,,,,,,,,,,
391,0101000020E6100000BC13A232B4D00DC021BD97B157384440,node/3600945189,node/3600945189,street_lamp,,,,,,,,,,,,,,,,,
392,0101000020E610000095671481A0D20DC0E8BF07AF5D384440,node/3600945191,node/3600945191,street_lamp,,,,,,,,,,,,,,,,,
393,0101000020E6100000AC46C03280D10DC0DC6D72535E384440,node/3600945192,node/3600945192,street_lamp,,,,,,,,,,,,,,,,,
394,0101000020E61000001B7EDC2340D20DC03E91CC8F64384440,node/3600948793,node/3600948793,street_lamp,,,,,,,,,,,,,,,,,
395,0101000020E6100000B25C80C701D50DC0F65D11FC6F384440,node/3600948796,node/3600948796,street_lamp,,,,,,,,,,,,,,,,,
396,0101000020E610000009FA66F6D4D50DC0ECC4403278384440,node/3600948797,node/3600948797,street_lamp,,,,,,,,,,,,,,,,,
397,0101000020E61000002F698CD651D50DC0B2A7D37080384440,node/3600948801,node/3600948801,street_lamp,,,,,,,,,,,,,,,,,
398,0101000020E61000000C9EF820BAD60DC076CB69AA82384440,node/3600948803,node/3600948803,street_lamp,,,,,,,,,,,,,,,,,
399,0101000020E6100000CA65924726D60DC08B6B216D88384440,node/3600948804,node/3600948804,street_lamp,,,,,,,,,,,,,,,,,
400,0101000020E610000014C5F53988D70DC065F95F538C384440,node/3600948809,node/3600948809,street_lamp,,,,,,,,,,,,,,,,,
401,0101000020E6100000335AFDC7F8D60DC02CFCCF5092384440,node/3600948814,node/3600948814,street_lamp,,,,,,,,,,,,,,,,,
402,0101000020E6100000A1B316B02ED80DC042A2BF8696384440,node/3600948819,node/3600948819,street_lamp,,,,,,,,,,,,,,,,,
403,0101000020E61000002AF3A0EAA1D70DC0DFC95D3A9C384440,node/3600948823,node/3600948823,street_lamp,,,,,,,,,,,,,,,,,
404,0101000020E6100000984CBAD2D7D80DC0A199CC1DA2384440,node/3600948825,node/3600948825,street_lamp,,,,,,,,,,,,,,,,,
405,0101000020E6100000AFC7E99040D80DC0877368ECA6384440,node/3600948827,node/3600948827,street_lamp,,,,,,,,,,,,,,,,,
406,0101000020E6100000ECF88AC976D90DC0A1FE6959AD384440,node/3600948829,node/3600948829,street_lamp,,,,,,,,,,,,,,,,,
407,0101000020E610000068244223D8D80DC08149E0C5B1384440,node/3600948830,node/3600948830,street_lamp,,,,,,,,,,,,,,,,,
408,0101000020E61000008444358012DA0DC03799A729B8384440,node/3600948832,node/3600948832,street_lamp,,,,,,,,,,,,,,,,,
409,0101000020E610000039984D8061D90DC0B18E3E41BD384440,node/3600948834,node/3600948834,street_lamp,,,,,,,,,,,,,,,,,
410,0101000020E6100000A06EFB79AEDA0DC06CA1759EC2384440,node/3600948836,node/3600948836,street_lamp,,,,,,,,,,,,,,,,,
411,0101000020E610000017E0714001DA0DC0CFB06202C8384440,node/3600948838,node/3600948838,street_lamp,,,,,,,,,,,,,,,,,
412,0101000020E6100000AB81F79F46DB0DC04AD40B3ECD384440,node/3600948839,node/3600948839,street_lamp,,,,,,,,,,,,,,,,,
413,0101000020E6100000B6251708A7DA0DC086ED388FD4384440,node/3600948844,node/3600948844,street_lamp,,,,,,,,,,,,,,,,,
414,0101000020E6100000B1B7DE80E0DB0DC0EB4A15D6D7384440,node/3600948850,node/3600948850,street_lamp,,,,,,,,,,,,,,,,,
415,0101000020E6100000025E66D828DB0DC09B536E47DD384440,node/3600948864,node/3600948864,street_lamp,,,,,,,,,,,,,,,,,
416,0101000020E6100000C3A7EFEB76DC0DC05C8539E6E1384440,node/3600948873,node/3600948873,street_lamp,,,,,,,,,,,,,,,,,
417,0101000020E61000007738CB76CFDB0DC024264D28E9384440,node/3600948886,node/3600948886,street_lamp,,,,,,,,,,,,,,,,,
418,0101000020E6100000526232B0E9DC0DC005F3FC0EEA384440,node/3600948888,node/3600948888,street_lamp,,,,,,,,,,,,,,,,,
419,0101000020E6100000FB75A73B4FDC0DC0FB873E69F2384440,node/3600948895,node/3600948895,street_lamp,,,,,,,,,,,,,,,,,
420,0101000020E6100000D0FFBCBA74DD0DC089505BD9F4384440,node/3600948897,node/3600948897,street_lamp,,,,,,,,,,,,,,,,,
421,0101000020E61000005D65129AC9DC0DC0F002DB77FB384440,node/3600948899,node/3600948899,street_lamp,,,,,,,,,,,,,,,,,
422,0101000020E6100000579D30BCEDDD0DC02510655EFD384440,node/3600948900,node/3600948900,street_lamp,,,,,,,,,,,,,,,,,
423,0101000020E6100000D7DFC8F264DD0DC037A4AC3A06394440,node/3600948902,node/3600948902,street_lamp,,,,,,,,yes,,,,,,,,,
424,0101000020E610000094FB784375DE0DC0A3F8421207394440,node/3600948903,node/3600948903,street_lamp,,,,,,,,,,,,,,,,,
425,0101000020E6100000DE358D92FCDD0DC092B06F2711394440,node/3600948904,node/3600948904,street_lamp,,,,,,,,,,,,,,,,,
426,0101000020E6100000CED94CCF05DF0DC01B66683C11394440,node/3600948905,node/3600948905,street_lamp,,,,,,,,,,,,,,,,,
427,0101000020E6100000487C934B88DE0DC07BD976DA1A394440,node/3600948908,node/3600948908,street_lamp,,,,,,,,,,,,,,,,,
428,0101000020E610000046DA7C128EDF0DC00AC270091B394440,node/3600948909,node/3600948909,street_lamp,,,,,,,,,,,,,,,,,
429,0101000020E610000096F1A5A613DF0DC02FA704C424394440,node/3600948910,node/3600948910,street_lamp,,,,,,,,,,,,,,,,,
430,0101000020E6100000900FD5EF1DE00DC022275D4425394440,node/3600948911,node/3600948911,street_lamp,,,,,,,,,,,,,,,,,
431,0101000020E61000004F95EF1989E00DC0B2F62D292D394440,node/3600948913,node/3600948913,street_lamp,,,,,,,,,,,,,,,,,
432,0101000020E6100000AE612B0DA1DF0DC01E8D43FD2E394440,node/3600948915,node/3600948915,street_lamp,,,,,,,,,,,,,,,,,
433,0101000020E61000009E4ABCF20FE10DC09E11007734394440,node/3600948917,node/3600948917,street_lamp,,,,,,,,,,,,,,,,,
434,0101000020E61000002302C41330E00DC0187D602239394440,node/3600948919,node/3600948919,street_lamp,,,,,,,,,,,,,,,,,
435,0101000020E61000003F694D98D5E00DC072416C9F44394440,node/3600948925,node/3600948925,street_lamp,,,,,,,,,,,,,,,,,
436,0101000020E6100000F8C5A52A6DE10DC0AE06729A4F394440,node/3600948926,node/3600948926,street_lamp,,,,,,,,,,,,,,,,,
437,0101000020E6100000005C244800E20DC0F61D0DF159394440,node/3600948928,node/3600948928,street_lamp,,,,,,,,,,,,,,,,,
438,0101000020E61000007C16951E97E20DC0918F279364394440,node/3600948931,node/3600948931,street_lamp,,,,,,,,,,,,,,,,,
439,0101000020E6100000FD2DA63E35E30DC051AF4AD86D394440,node/3600948933,node/3600948933,street_lamp,,,,,,,,,,,,,,,,,
440,0101000020E6100000A2A712AFFCE30DC0037DD8C177394440,node/3600948936,node/3600948936,street_lamp,,,,,,,,,,,,,,,,,
441,0101000020E6100000899D842DD1E40DC0E8305F5E80394440,node/3600948938,node/3600948938,street_lamp,,,,,,,,,,,,,,,,,
442,0101000020E61000005D02A6C28EE50DC07F1FC48487394440,node/3600948939,node/3600948939,street_lamp,,,,,,,,,,,,,,,,,
443,0101000020E610000032DE567A6DE60DC0ECA2E8818F394440,node/3600948941,node/3600948941,street_lamp,,,,,,,,,,,,,,,,,
444,0101000020E61000009B80CB0814E60DC012E456F77E394440,node/3600983545,node/3600983545,street_lamp,,,,,,,,,,,,,,,,,
445,0101000020E610000001D5E4CEF1E60DC00E7E874787394440,node/3600983546,node/3600983546,street_lamp,,,,,,,,,,,,,,,,,
446,0101000020E610000064CF543EBAE70DC0E7FF55478E394440,node/3600983547,node/3600983547,street_lamp,,,,,,,,,,,,,,,,,
447,0101000020E61000008170AA5A77E80DC09C638A8395394440,node/3600983548,node/3600983548,street_lamp,,,,,,,,,,,,,,,,,
448,0101000020E6100000E895FC998BE90DC0AE9575A49F394440,node/3600983550,node/3600983550,street_lamp,,,,,,,,,,,,,,,,,
449,0101000020E6100000400D2950D5EE0DC07E95D7A5A1394440,node/3600983552,node/3600983552,street_lamp,,,,,,,,,,,,,,,,,
450,0101000020E6100000D2776D252AEA0DC05DCCE039A5394440,node/3600983553,node/3600983553,street_lamp,,,,,,,,,,,,,,,,,
451,0101000020E6100000C365153603EC0DC050BF0B5BB3394440,node/3600983554,node/3600983554,street_lamp,,,,,,,,,,,,,,,,,
452,0101000020E610000059F55E2118EC0DC00D349F73B7394440,node/3600983555,node/3600983555,street_lamp,,,,,,,,,,,,,,,,,
453,0101000020E6100000B61A6DB0CBEB0DC0D829560DC2394440,node/3600983556,node/3600983556,street_lamp,,,,,,,,,,,,,,,,,
454,0101000020E610000060246A5842ED0DC0AE62F19BC2394440,node/3600983557,node/3600983557,street_lamp,,,,,,,,,,,,,,,,,
455,0101000020E6100000ABF7C03346F00DC0A8154B36C3394440,node/3600983558,node/3600983558,street_lamp,,,,,,,,,,,,,,,,,
456,0101000020E6100000E3349FCE70EE0DC002F4FBFECD394440,node/3600983559,node/3600983559,street_lamp,,,,,,,,,,,,,,,,,
457,0101000020E610000063FA6F6FC8F00DC0DDE9CE13CF394440,node/3600983560,node/3600983560,street_lamp,,,,,,,,,,,,,,,,,
458,0101000020E6100000279F68684DED0DC02F86CD5BD0394440,node/3600983561,node/3600983561,street_lamp,,,,,,,,,,,,,,,,,
459,0101000020E6100000B1DE4D5C33EE0DC091CBC9D5D9394440,node/3600983563,node/3600983563,street_lamp,,,,,,,,,,,,,,,,,
460,0101000020E6100000F8DD19129CEF0DC0F5BE4C6FDA394440,node/3600983564,node/3600983564,street_lamp,,,,,,,,,,,,,,,,,
461,0101000020E6100000485167EE21F10DC029ACF996DE394440,node/3600983566,node/3600983566,street_lamp,,,,,,,,,,,,,,,,,
462,0101000020E61000001B05D20F34F00DC0F24A485AE0394440,node/3600983567,node/3600983567,street_lamp,,,,,,,,,,,,,,,,,
463,0101000020E610000055AC753D2CEF0DC026F03D12E5394440,node/3600983568,node/3600983568,street_lamp,,,,,,,,,,,,,,,,,
464,0101000020E610000058CFA4A88EF00DC04F0D8F58E6394440,node/3600983569,node/3600983569,street_lamp,,,,,,,,,,,,,,,,,
465,0101000020E61000004EB791578CEF0DC075FE92F9EC394440,node/3600983571,node/3600983571,street_lamp,,,,,,,,,,,,,,,,,
466,0101000020E6100000010B05114EF00DC036B45C91F3394440,node/3600983574,node/3600983574,street_lamp,,,,,,,,,,,,,,,,,
467,0101000020E6100000EB8502B683F10DC0E8A04B38F4394440,node/3600983576,node/3600983576,street_lamp,,,,,,,,,,,,,,,,,
468,0101000020E610000042C472F0F1EE0DC0C31A1D46F7394440,node/3600983578,node/3600983578,street_lamp,,,,,,,,,,,,,,,,,
469,0101000020E6100000E15520C4DFF00DC0F64D50792A3A4440,node/3600983591,node/3600983591,street_lamp,,,,,,,,,,,,,,,,,
470,0101000020E6100000D4AB12769BF10DC03E09C787343A4440,node/3600983694,node/3600983694,street_lamp,,,,,,,,,,,,,,,,,
471,0101000020E61000009A8F108A52D70DC0AC85FEAE743A4440,node/3600983704,node/3600983704,street_lamp,,,,,,,,,,,,,,,,,
472,0101000020E6100000AE78341F21D40DC0D4B0845A783A4440,node/3600983705,node/3600983705,street_lamp,,,,,,,,,,,,,,,,,
473,0101000020E6100000A6DA5D5617D60DC037F4BB557C3A4440,node/3600983706,node/3600983706,street_lamp,,,,,,,,,,,,,,,,,
474,0101000020E6100000EC843C2762D60DC0297C11C8803A4440,node/3600983707,node/3600983707,street_lamp,,,,,,,,,,,,,,,,,
475,0101000020E61000002A78C02B38D20DC0E4CA8FAE883A4440,node/3600983708,node/3600983708,street_lamp,,,,,,,,,,,,,,,,,
476,0101000020E610000087B2A6689BD10DC0058FCAA88D3A4440,node/3600983709,node/3600983709,street_lamp,,,,,,,,,,,,,,,,,
477,0101000020E6100000FB3A151516D10DC08C8642BA8E3A4440,node/3600983710,node/3600983710,street_lamp,,,,,,,,,,,,,,,,,
478,0101000020E6100000E737F17AD5CF0DC0AB0F7FA88F3A4440,node/3600983711,node/3600983711,street_lamp,,,,,,,,,,,,,,,,,
479,0101000020E6100000DF9C5B32D8CE0DC04F289F79943A4440,node/3600983713,node/3600983713,street_lamp,,,,,,,,,,,,,,,,,
480,0101000020E61000001DBCC0F6DDCE0DC0B7AC0CF49A3A4440,node/3600983714,node/3600983714,street_lamp,,,,,,,,,,,,,,,,,
481,0101000020E610000090C5EC1B4ECF0DC044A67C08AA3A4440,node/3600983716,node/3600983716,street_lamp,,,,,,,,,,,,,,,,,
482,0101000020E6100000D99596917ACF0DC0B71A2323B13A4440,node/3600983718,node/3600983718,street_lamp,,,,,,,,,,,,,,,,,
483,0101000020E6100000854F841E7BC70DC0A2E5400FB53A4440,node/3600983719,node/3600983719,street_lamp,,,,,,,,,,,,,,,,,
484,0101000020E6100000414E4EA37FC80DC073B790ECB63A4440,node/3600983720,node/3600983720,street_lamp,,,,,,,,,,,,,,,,,
485,0101000020E6100000560E2DB29DCF0DC01980FC5BB83A4440,node/3600983721,node/3600983721,street_lamp,,,,,,,,,,,,,,,,,
486,0101000020E61000003C8D0F0E51D00DC00AAEA877A7384440,node/3601013262,node/3601013262,street_lamp,,,,,,,,,,,,,,,,,
487,0101000020E6100000EE0A332372D00DC03EC4AB51B4384440,node/3601013264,node/3601013264,street_lamp,,,,,,,,,,,,,,,,,
488,0101000020E610000085CC9541B5D10DC05E51A5C1C8384440,node/3601013265,node/3601013265,street_lamp,,,,,,,,,,,,,,,,,
489,0101000020E6100000C9E7154F3DD20DC0C815CDB9CA384440,node/3601013266,node/3601013266,street_lamp,,,,,,,,,,,,,,,,,
490,0101000020E6100000F80A77D3D2D10DC0EA47D455CB384440,node/3601013267,node/3601013267,street_lamp,,,,,,,,,,,,,,,,,
491,0101000020E6100000AB3EB21424D10DC0B287516BF5384440,node/3601013270,node/3601013270,street_lamp,4,1,4,high_pressure_sodium,sunset-sunrise,directed,-90,yes,,,,,,,,,
492,0101000020E6100000F52E39494ED10DC0A7727F9AFF384440,node/3601013271,node/3601013271,street_lamp,4,1,4,high_pressure_sodium,sunset-sunrise,directed,-90,yes,,,,,,,,,
493,0101000020E6100000A8A9656B7DD10DC0577BD80B05394440,node/3601013272,node/3601013272,street_lamp,4,1,4,high_pressure_sodium,sunset-sunrise,directed,-90,yes,,,,,,,,,
494,0101000020E61000001EC18D942DD20DC031F5A91908394440,node/3601013273,node/3601013273,street_lamp,,,,,,,,,,,,,,,,,
495,0101000020E6100000691888AFC0D10DC03D6F192609394440,node/3601013274,node/3601013274,street_lamp,13,1,12,high_pressure_sodium,sunset-sunrise,directed,-90,yes,,,,,,,,,
496,0101000020E6100000A072A7CF69D10DC07EE8DDB309394440,node/3601013275,node/3601013275,street_lamp,4,1,4,high_pressure_sodium,sunset-sunrise,directed,-90,yes,,,,,,,,,
497,0101000020E6100000F299EC9FA7D10DC0BD21E8C30E394440,node/3601013276,node/3601013276,street_lamp,4,1,4,high_pressure_sodium,sunset-sunrise,directed,-90,yes,,,,,,,,,
498,0101000020E6100000477364E597D10DC0ED9A90D618394440,node/3601013277,node/3601013277,street_lamp,4,1,4,high_pressure_sodium,sunset-sunrise,directed,-90,yes,,,,,,,,,
499,0101000020E6100000503E986FD8D10DC0FC3559A31E394440,node/3601013278,node/3601013278,street_lamp,4,1,4,high_pressure_sodium,sunset-sunrise,directed,-90,yes,,,,,,,,,
500,0101000020E61000003116F2ADB4D10DC04C022F8E25394440,node/3601013279,node/3601013279,street_lamp,4,1,4,high_pressure_sodium,sunset-sunrise,directed,-90,yes,,,,,,,,,
501,0101000020E6100000E00DB3E1FAD10DC0A982F68F2A394440,node/3601013280,node/3601013280,street_lamp,4,1,4,high_pressure_sodium,sunset-sunrise,directed,-90,yes,,,,,,,,,
502,0101000020E6100000CC3F9F6DDAD10DC0CEE9C3C430394440,node/3601013281,node/3601013281,street_lamp,4,1,4,high_pressure_sodium,sunset-sunrise,directed,-90,yes,,,,,,,,,
503,0101000020E6100000FC3559A31ED20DC0F065474F36394440,node/3601013282,node/3601013282,street_lamp,4,1,4,high_pressure_sodium,sunset-sunrise,directed,-90,yes,,,,,,,,,
504,0101000020E610000026570CB2C0D20DC0C96317563B394440,node/3601013283,node/3601013283,street_lamp,13,1,12,high_pressure_sodium,sunset-sunrise,directed,-90,yes,,,,,,,,,
505,0101000020E6100000ADAD8ED25BD20DC011E2CAD93B394440,node/3601013284,node/3601013284,street_lamp,,,,,,,,,,,,,,,,,
506,0101000020E6100000857AFA08FCD10DC0116C01463C394440,node/3601013285,node/3601013285,street_lamp,4,1,4,high_pressure_sodium,sunset-sunrise,directed,-90,yes,,,,,,,,,
507,0101000020E610000067576B7242D20DC0A9BCC22742394440,node/3601013286,node/3601013286,street_lamp,4,1,4,high_pressure_sodium,sunset-sunrise,directed,-90,yes,,,,,,,,,
508,0101000020E6100000DF6465451ED20DC0949B4DEC46394440,node/3601013287,node/3601013287,street_lamp,4,1,4,high_pressure_sodium,sunset-sunrise,directed,-90,yes,,,,,,,,,
509,0101000020E6100000BAEB110FCDD10DC0C83B873254394440,node/3601013288,node/3601013288,street_lamp,4,1,4,high_pressure_sodium,sunset-sunrise,directed,-90,yes,,,,,,,,,
510,0101000020E61000003918FBDC1AD20DC01C68F45954394440,node/3601013289,node/3601013289,street_lamp,4,1,4,high_pressure_sodium,sunset-sunrise,directed,-90,yes,,,,,,,,,
511,0101000020E6100000343EDD8A0ED20DC05CA736DD57394440,node/3601013290,node/3601013290,street_lamp,4,1,4,high_pressure_sodium,sunset-sunrise,directed,-90,yes,,,,,,,,,
512,0101000020E61000004619BB8E82D10DC0A3DD32F158394440,node/3601013291,node/3601013291,street_lamp,4,1,4,high_pressure_sodium,sunset-sunrise,directed,-90,yes,,,,,,,,,
513,0101000020E6100000A2BA6F6BC1D10DC0A21FB2ED59394440,node/3601013292,node/3601013292,street_lamp,4,1,4,high_pressure_sodium,sunset-sunrise,directed,-90,yes,,,,,,,,,
514,0101000020E61000002075E04158D20DC08A61E2EA5B394440,node/3601014393,node/3601014393,street_lamp,13,1,12,high_pressure_sodium,sunset-sunrise,directed,-90,yes,,,,,,,,,
515,0101000020E6100000DCA50D87A5D10DC077DC4B755C394440,node/3601014394,node/3601014394,street_lamp,4,1,4,high_pressure_sodium,sunset-sunrise,directed,-90,yes,,,,,,,,,
516,0101000020E6100000FE1B6ACA04D20DC0811C397760394440,node/3601014395,node/3601014395,street_lamp,13,1,12,high_pressure_sodium,sunset-sunrise,directed,-90,yes,,,,,,,,,
517,0101000020E6100000AB263E2DF5D20DC01ABBE93B64394440,node/3601014396,node/3601014396,street_lamp,13,1,12,high_pressure_sodium,sunset-sunrise,directed,-90,yes,,,,,,,,,
518,0101000020E610000011AB9A7BA3D10DC073D2A00D65394440,node/3601014397,node/3601014397,street_lamp,13,1,12,high_pressure_sodium,sunset-sunrise,directed,-90,yes,,,,,,,,,
519,0101000020E610000079FA5289FCD40DC06CE8667FA0394440,node/3601014398,node/3601014398,street_lamp,,,,,,,,,,,,,,,,,
520,0101000020E610000013E0055B36D40DC0CBBC55D7A1394440,node/3601014399,node/3601014399,street_lamp,,,,,,,,,,,,,,,,,
521,0101000020E6100000AFC5B82C70D30DC02A91442FA3394440,node/3601014400,node/3601014400,street_lamp,,,,,,,,,,,,,,,,,
522,0101000020E61000004AAB6BFEA9D20DC01D250A88A4394440,node/3601014401,node/3601014401,street_lamp,,,,,,,,,,,,,,,,,
523,0101000020E6100000A27F828B15D50DC0E4558CA9AA394440,node/3601014402,node/3601014402,street_lamp,,,,,,,,,,,,,,,,,
524,0101000020E610000095D8107750D40DC084EBF6FEAB394440,node/3601014403,node/3601014403,street_lamp,,,,,,,,,,,,,,,,,
525,0101000020E610000089319F628BD30DC024816154AD394440,node/3601014404,node/3601014404,street_lamp,,,,,,,,,,,,,,,,,
526,0101000020E61000002E91C140C6D20DC059D6A2AAAE394440,node/3601014405,node/3601014405,street_lamp,,,,,,,,,,,,,,,,,
527,0101000020E6100000ED1B4E4F0ED50DC0D2D336B4B7394440,node/3601014406,node/3601014406,street_lamp,,,,,,,,,,,,,,,,,
528,0101000020E61000004FA7E1009FD40DC066796869B8394440,node/3601014407,node/3601014407,street_lamp,,,,,,,,,,,,,,,,,
529,0101000020E6100000FE2BE1BF2FD40DC0FB1E9A1EB9394440,node/3601014408,node/3601014408,street_lamp,,,,,,,,,,,,,,,,,
530,0101000020E610000062B77471C0D30DC08FC4CBD3B9394440,node/3601014409,node/3601014409,street_lamp,,,,,,,,,,,,,,,,,
531,0101000020E6100000123C743051D30DC08FAA2688BA394440,node/3601014410,node/3601014410,street_lamp,,,,,,,,,,,,,,,,,
532,0101000020E610000075C707E2E1D20DC02350583DBB394440,node/3601014411,node/3601014411,street_lamp,,,,,,,,,,,,,,,,,
533,0101000020E6100000693A3B191CD50DC021D45636BD394440,node/3601014412,node/3601014412,street_lamp,,,,,,,,,,,,,,,,,
534,0101000020E61000003B4D66BCADD40DC02EF2A1FABD394440,node/3601014413,node/3601014413,street_lamp,,,,,,,,,,,,,,,,,
535,0101000020E61000000F60915F3FD40DC0CECFC3BFBE394440,node/3601014414,node/3601014414,street_lamp,,,,,,,,,,,,,,,,,
536,0101000020E6100000E272BC02D1D30DC06EADE584BF394440,node/3601014415,node/3601014415,street_lamp,,,,,,,,,,,,,,,,,
537,0101000020E6100000027F53B362D30DC00F8B074AC0394440,node/3601014416,node/3601014416,street_lamp,,,,,,,,,,,,,,,,,
538,0101000020E6100000D6917E56F4D20DC0AF68290FC1394440,node/3601014417,node/3601014417,street_lamp,,,,,,,,,,,,,,,,,
539,0101000020E61000007D3D04FAE9D40DC066683C11C4394440,node/3601014418,node/3601014418,street_lamp,,,,,,,,,,,,,,,,,
540,0101000020E6100000E29C6C5E30D30DC0DC78C1F1C6394440,node/3601014419,node/3601014419,street_lamp,,,,,,,,,,,,,,,,,
541,0101000020E61000002FD516E824D50DC0A2C0F16BDA394440,node/3601014420,node/3601014420,street_lamp,,,,,,,,,,,,,,,,,
542,0101000020E6100000F538C25895D30DC07DDE9E31DD394440,node/3601014421,node/3601014421,street_lamp,,,,,,,,,,,,,,,,,
543,0101000020E6100000E05FA9D326D30DC0AED85F764F394440,node/3601066877,node/3601066877,street_lamp,,,,,,,,,,,,,,,,,
544,0101000020E610000021AAF06778D30DC0CF74C0BF52394440,node/3601066878,node/3601066878,street_lamp,4,1,4,high_pressure_sodium,sunset-sunrise,directed,-90,yes,,,,,,,,,
545,0101000020E61000004AA3B899C0D30DC069D1F18755394440,node/3601066879,node/3601066879,street_lamp,4,1,4,high_pressure_sodium,sunset-sunrise,directed,-90,yes,,,,,,,,,
546,0101000020E6100000CC4C1F7013D40DC00E1E5CF058394440,node/3601066884,node/3601066884,street_lamp,4,1,4,high_pressure_sodium,sunset-sunrise,directed,-90,yes,,,,,,,,,
547,0101000020E6100000B0BDBB3A6CD70DC0CEC4742156394440,node/3718369231,node/3718369231,street_lamp,,,,,,,,yes,,,,,,,,,
548,0101000020E6100000821F8B23C5D60DC06250018B57394440,node/3718369232,node/3718369232,street_lamp,,,,,,,,,,,,,,,,,
549,0101000020E6100000BAA0191FC1D80DC04479D5B958394440,node/3718369233,node/3718369233,street_lamp,,,,,,,,,,,,,,,,,
550,0101000020E6100000C2C5408D31D60DC02C09F59958394440,node/3718369234,node/3718369234,street_lamp,,,,,,,,yes,,,,,,,,,
551,0101000020E610000076363F598CD50DC0B4D25A8759394440,node/3718369235,node/3718369235,street_lamp,,,,,,,,,,,,,,,,,
552,0101000020E6100000F9090CFE23D80DC0A8F68EBF59394440,node/3718369236,node/3718369236,street_lamp,,,,,,,,,,,,,,,,,
